EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:28:40,570	00:28:43,730	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	although I was still then of the view
EDL	00:28:43,730	00:28:46,520	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that perhaps it could be averted by a
EDL	00:28:46,520	00:28:49,880	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	decisive series of acts on the part of
EDL	00:28:49,880	00:28:52,730	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the then-ruling Iranian elite including
EDL	00:28:52,730	00:28:54,010	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the shine
EDL	00:28:54,010	00:28:57,200	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	hopefully followed thereafter by prompt
EDL	00:28:57,200	00:28:59,990	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	reforms they're going to reduce the
EDL	00:28:59,990	00:29:02,539	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	resentment and some more evident
EDL	00:29:02,539	00:29:04,250	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	demonstration of independence from the
EDL	00:29:04,250	00:29:07,640	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	United States and of course in recent
EDL	00:29:07,640	00:29:11,000	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	times after 9/11 became increasingly
EDL	00:29:11,000	00:29:15,409	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	involved in Afghanistan and Pakistan and
EDL	00:29:15,409	00:29:18,730	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	have been increasingly the object of
EDL	00:29:18,730	00:29:20,980	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	terrorism which is one manifestation
EDL	00:29:20,980	00:29:24,080	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	which the activated political masses
EDL	00:29:24,080	00:29:28,149	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	wage war against established powers and
EDL	00:29:28,149	00:29:30,799	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	it's a response to which democratic
EDL	00:29:30,799	00:29:32,980	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	societies are particularly vulnerable
EDL	00:29:32,980	00:29:35,750	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	because terrorism strikes at the very
EDL	00:29:35,750	00:29:37,700	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	essence of the values of democratic
EDL	00:29:37,700	00:29:42,169	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	society that is then the reality we face
EDL	00:29:42,169	00:29:45,529	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	today and we have to face the fact that
EDL	00:29:45,529	00:29:49,570	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the religious nationalist combination of
EDL	00:29:49,570	00:29:52,669	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	emotional hostility towards the United
EDL	00:29:52,669	00:29:56,289	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	States is that byproduct of politically
EDL	00:29:56,289	00:29:59,510	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	fashioned historical circumstances we
EDL	00:29:59,510	00:30:02,149	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	have been unwilling to face that for
EDL	00:30:02,149	00:30:04,190	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	example in this very sensitive issue of
EDL	00:30:04,190	00:30:06,200	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the relationship of hostility towards
EDL	00:30:06,200	00:30:09,130	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the United States and the
EDL	00:30:09,130	00:30:11,690	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	israeli-palestinian conflict there is a
EDL	00:30:11,690	00:30:14,840	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	tendency to avoid admitting the
EDL	00:30:14,840	00:30:17,480	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	connection if the fact of the matter is
EDL	00:30:17,480	00:30:20,860	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that in three separate statements
EDL	00:30:20,860	00:30:23,750	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	designed to mobilize support against the
EDL	00:30:23,750	00:30:27,679	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	United States and to justify the acts of
EDL	00:30:27,679	00:30:29,450	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	terror against the United States and
EDL	00:30:29,450	00:30:30,669	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	specifically nine
EDL	00:30:30,669	00:30:35,049	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	eleven Osama bin Laden each time in
EDL	00:30:35,049	00:30:37,570	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	these three major statements involves
EDL	00:30:37,570	00:30:40,960	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	specifically the israeli-palestinian
EDL	00:30:40,960	00:30:44,619	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	conflict as one of the two reasons for
EDL	00:30:44,619	00:30:46,989	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	his intense hostility towards the United
EDL	00:30:46,989	00:30:50,470	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	States and for his justification of the
EDL	00:30:50,470	00:30:53,409	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	use of terror even against innocence in
EDL	00:30:53,409	00:30:56,799	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the United States that happens to be a
EDL	00:30:56,799	00:30:59,440	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	fact of life and the fact that he
EDL	00:30:59,440	00:31:02,499	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	invokes these justifications shows that
EDL	00:31:02,499	00:31:04,989	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	he at least feels that there is
EDL	00:31:04,989	00:31:07,539	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	political receptivity and the religious
EDL	00:31:07,539	00:31:10,600	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	receptivity to the argument and that
EDL	00:31:10,600	00:31:14,049	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	strengthens in my mind the argument that
EDL	00:31:14,049	00:31:16,929	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	it is in the imperative interest of the
EDL	00:31:16,929	00:31:18,840	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	United States that the
EDL	00:31:18,840	00:31:21,309	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	israeli-palestinian conflict be resolved
EDL	00:31:21,309	00:31:24,249	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	in a fashion that respects the vital
EDL	00:31:24,249	00:31:27,879	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	interests and the rights both of the
EDL	00:31:27,879	00:31:30,570	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Israelis and of the Palestinians and
EDL	00:31:30,570	00:31:33,460	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that in turn means that we have to be
EDL	00:31:33,460	00:31:36,070	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	willing to face the fact also that
EDL	00:31:36,070	00:31:39,989	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	history shows with some 30 years now of
EDL	00:31:39,989	00:31:43,330	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	attempted negotiations at peace that the
EDL	00:31:43,330	00:31:45,820	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	two parties the conflict on their own
EDL	00:31:45,820	00:31:49,809	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	will never reach an agreement to put it
EDL	00:31:49,809	00:31:52,149	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	more simply now this is obviously an
EDL	00:31:52,149	00:31:54,669	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	enormously complicated issue the
EDL	00:31:54,669	00:31:56,799	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Palestinians are too weak and to divide
EDL	00:31:56,799	00:31:59,529	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	it and to be able to make the
EDL	00:31:59,529	00:32:03,249	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	fundamental concessions the Israelis are
EDL	00:32:03,249	00:32:07,749	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	too strong and also to divide it to make
EDL	00:32:07,749	00:32:10,330	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the fundamental concessions and each of
EDL	00:32:10,330	00:32:13,389	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	them has points of sensitivity in which
EDL	00:32:13,389	00:32:16,359	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	one or the other is unable to take the
EDL	00:32:16,359	00:32:18,549	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	initiative because these points of its
EDL	00:32:18,549	00:32:21,220	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	sensitivity involve the most deeply
EDL	00:32:21,220	00:32:25,710	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	cherished historical or other values of
EDL	00:32:25,710	00:32:28,840	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	importance to the respective party for
EDL	00:32:28,840	00:32:32,080	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Palestinians the right of return
EDL	00:32:32,080	00:32:34,090	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	refugees because the whole national
EDL	00:32:34,090	00:32:37,000	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	movement is built around the notion that
EDL	00:32:37,000	00:32:38,649	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	at some point there will be this
EDL	00:32:38,649	00:32:41,890	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	mythical right of return and yet we
EDL	00:32:41,890	00:32:45,390	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	cannot expect Israel to commit suicide
EDL	00:32:45,390	00:32:48,429	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	demographically for the sake of peace so
EDL	00:32:48,429	00:32:50,980	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the right of return really cannot be one
EDL	00:32:50,980	00:32:54,820	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	of the basis for reconciliation for the
EDL	00:32:54,820	00:32:57,370	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Israelis identification with chosen and
EDL	00:32:57,370	00:32:59,700	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the notion of the exclusive
EDL	00:32:59,700	00:33:02,350	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	identification of Jerusalem as the
EDL	00:33:02,350	00:33:05,620	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	capital of Israel is organically linked
EDL	00:33:05,620	00:33:07,960	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	to their sense of religious identity and
EDL	00:33:07,960	00:33:11,409	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	of historic roots with the land of
EDL	00:33:11,409	00:33:13,929	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Abraham and therefore it is impossible
EDL	00:33:13,929	00:33:16,450	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	for them to make that concession and
EDL	00:33:16,450	00:33:19,299	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	certainly not in either case as the
EDL	00:33:19,299	00:33:21,330	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	point of departure for negotiations
EDL	00:33:21,330	00:33:24,960	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	perhaps the best as the final stage and
EDL	00:33:24,960	00:33:29,260	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	it that cumulatively blocks the process
EDL	00:33:29,260	00:33:32,820	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	of negotiations and illustrates why an
EDL	00:33:32,820	00:33:36,010	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	external intervention is so essential
EDL	00:33:36,010	00:33:38,740	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and that external intervention can only
EDL	00:33:38,740	00:33:41,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	come from the United States President
EDL	00:33:41,610	00:33:44,889	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Obama has spoken of his determination to
EDL	00:33:44,889	00:33:49,269	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	move towards peace but so far heavily
EDL	00:33:49,269	00:33:52,059	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	preoccupied with domestic problems he
EDL	00:33:52,059	00:33:54,850	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	has not done so beyond a few generalized
EDL	00:33:54,850	00:33:58,210	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	statements of his intentions I feared
EDL	00:33:58,210	00:33:59,860	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that if he doesn't move in the near
EDL	00:33:59,860	00:34:02,350	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	future the chance for peace will be lost
EDL	00:34:02,350	00:34:06,220	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the demographic dynamics are changing in
EDL	00:34:06,220	00:34:09,219	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	favor the Palestinians the polarization
EDL	00:34:09,219	00:34:11,560	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	between the two communities is becoming
EDL	00:34:11,560	00:34:14,859	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	more deeply entrenched the sacrifices
EDL	00:34:14,859	00:34:17,649	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	needed to be made to have peace are
EDL	00:34:17,649	00:34:20,080	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	growing for both sides for the
EDL	00:34:20,080	00:34:22,599	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Palestinians the right of return for the
EDL	00:34:22,599	00:34:25,780	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	Israelis settlements land is ultimately
EDL	00:34:25,780	00:34:31,300	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	an issue and only a responsible morally
EDL	00:34:31,300	00:34:33,780	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	based intervention from the
EDL	00:34:33,780	00:34:35,909	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	outside can move the process towards
EDL	00:34:35,909	00:34:38,370	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	peace forward and that can only come
EDL	00:34:38,370	00:34:41,370	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	from the United States and you are in as
EDL	00:34:41,370	00:34:43,770	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	good a position to judge as I as the
EDL	00:34:43,770	00:34:46,380	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	weather that's likely because any such
EDL	00:34:46,380	00:34:48,530	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	intervention by the United States
EDL	00:34:48,530	00:34:51,960	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	requires a determined presidential
EDL	00:34:51,960	00:34:56,040	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	leadership that is prepared to put
EDL	00:34:56,040	00:34:59,790	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	presidential prospects on the stakes of
EDL	00:34:59,790	00:35:03,360	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	peace and that's a very difficult
EDL	00:35:03,360	00:35:06,420	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	judgment to make my own beliefs de lives
EDL	00:35:06,420	00:35:09,500	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that a president who acts decisively and
EDL	00:35:09,500	00:35:13,820	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	with a clear commitment to a peace of
EDL	00:35:13,820	00:35:17,000	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	reconciliation based on fundamental
EDL	00:35:17,000	00:35:19,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	arrangements of justice and balance
EDL	00:35:19,610	00:35:22,260	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	would command public support in the
EDL	00:35:22,260	00:35:24,390	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	United States including from a
EDL	00:35:24,390	00:35:26,640	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	significant portion of the Jewish
EDL	00:35:26,640	00:35:29,940	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	community but that can be contested and
EDL	00:35:29,940	00:35:31,620	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	that is problematical it cannot be
EDL	00:35:31,620	00:35:34,650	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	asserted categorically to be the case my
EDL	00:35:34,650	00:35:36,720	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	own view is the president were to move
EDL	00:35:36,720	00:35:39,030	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	this I survey he would mobilize that
EDL	00:35:39,030	00:35:42,270	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	support but it is also true that the
EDL	00:35:42,270	00:35:45,060	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	initial steps of the painful sharply
EDL	00:35:45,060	00:35:48,270	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	contested and potentially dangerous to
EDL	00:35:48,270	00:35:49,980	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the political prospects of the President
EDL	00:35:49,980	00:35:52,710	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	and especially so if other major
EDL	00:35:52,710	00:35:55,410	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	domestic issues are at stake as they
EDL	00:35:55,410	00:35:58,230	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	have been in the course of this year so
EDL	00:35:58,230	00:36:00,480	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	we are near a point of no return on this
EDL	00:36:00,480	00:36:04,530	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	issue and yet if we are beyond no return
EDL	00:36:04,530	00:36:08,610	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	it is predictable on a certain that
EDL	00:36:08,610	00:36:10,770	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	hostility towards the United States in
EDL	00:36:10,770	00:36:13,770	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	the Islamic world in the Middle East
EDL	00:36:13,770	00:36:16,050	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	particularly but now more generally you
EDL	00:36:16,050	00:36:18,060	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	look at the who the terrorists are is
EDL	00:36:18,060	00:36:21,330	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	going to spread and hence the conflict
EDL	00:36:21,330	00:36:24,870	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	this asymmetric conflict with a
EDL	00:36:24,870	00:36:27,930	| https://www.youtube.com/watch?v=MKWZB_kEwUo |	disorganized volatile large community
